country,customer,deadline,description,number,price,url_addr
BLR,"Государственное предприятие ""Жилищное коммунальное хозяйство Первомайского района г.Минска""",2019-07-22,"выполнение работ по замене расширительного бака в теплоузле жилого дома по адресу: г.Минск, ул.Руссиянова, д.42.",2019-721584,1 022,http://www.icetrade.by/tenders/all/view/721584
BLR,"СООО ""Белсыр""",2019-07-30,"Комплект оборудования для производства кисло-молочных напитков, йогуртов с повышенной массовой долей белка, мягких творогов, мягких сыров (сыр сливочный)",2019-714846,0,http://www.icetrade.by/tenders/all/view/714846
BLR,"РУП ""МИНСКЭНЕРГО""",2019-07-25,Выполнение строительных работ по объектам строительства и реконструкции тепловых сетей в г. Минске,2019-725728,4 843 021,http://www.icetrade.by/tenders/all/view/725728
BLR,6-я городская клиническая больница,2019-07-16,Реагенты и контрольные материалы для ГЦТ,2019-726450,0,http://www.icetrade.by/tenders/all/view/726450
BLR,"Отдел образования, спорта и туризма Речицкого районного исполнительного комитета",2019-07-17,"Закупка технологического, холодильного, прачечного оборудования.",2019-727007,30 110,http://www.icetrade.by/tenders/all/view/727007
BLR,Даниловичский сельский исполнительный комитет,2019-07-17,легковой автомобиль,2019-727433,0,http://www.icetrade.by/tenders/all/view/727433
BLR,6-я городская клиническая больница,2019-07-12,Расходые материалы для нужд больницы,2019-726990,0,http://www.icetrade.by/tenders/all/view/726990
BLR,"ОАО ""АСБ Беларусбанк""",2019-07-15,Банкоматы,2019-724679,0,http://www.icetrade.by/tenders/all/view/724679
BLR,"ОАО ""МТЗ""",2019-07-17,заготовки резцов из твердого сплава,2019-722653,0,http://www.icetrade.by/tenders/all/view/722653
BLR,"Республиканское дочернее торговое унитарное предприятие ""Медтехника"" г. Гомель",2019-07-15,МТ 190/19-ЭА «Мебель медицинская для УЗ ГО»,2019-724411,0,http://www.icetrade.by/tenders/all/view/724411
BLR,6-я городская клиническая больница,2019-07-14,Лабораторная посуда и расходные материалы для ГЦТ,2019-725617,0,http://www.icetrade.by/tenders/all/view/725617
BLR,Национальная государственная телерадиокомпания Республики Беларусь,2019-07-29,Услуги по световому оформлению для производства телепередачи «На вылет»,2019-726414,81 132,http://www.icetrade.by/tenders/all/view/726414
BLR,"Коммунальное унитарное многоотраслевое производственное предприятие жилищно-коммунального хозяйства ""Ганцевичское РЖКХ""",2019-07-15,"Закупка оборудования на объект: ""Строительство станции обезжелезивания воды в аг. Раздяловичи Ганцевичского района""",2019-721581,105 000,http://www.icetrade.by/tenders/all/view/721581
BLR,"ОАО ""Стародорожский механический завод""",2019-08-01,Проектирование и изготовление линии окрашивания порошковыми материалами изделий товаров народного потребления.,2019-714660,700 000,http://www.icetrade.by/tenders/all/view/714660
BLR,БЕЛГИМ,2019-07-15,Эллипсометр спектральный UVISEL Plus или аналог,2019-725721,0,http://www.icetrade.by/tenders/all/view/725721
BLR,"ОАО ""Витебская бройлерная птицефабрика""",2019-07-17,закупка меланжа жидкого мороженного,2019-726446,85 000,http://www.icetrade.by/tenders/all/view/726446
BLR,"Унитарное предприятие ""Оршанский мясоконсервный комбинат""",2019-07-17,"Тушка цыпленка-бройлера 2 сорта, Тушка кур 2 сорта",2019-727004,225 000,http://www.icetrade.by/tenders/all/view/727004
BLR,"Военное информационное агентство ""Ваяр""",2019-07-17,Эфирно-студийный комплекс интернет вещания (комплект),2019-727432,250 000,http://www.icetrade.by/tenders/all/view/727432
BLR,"ОАО ""Минский мясокомбинат""",2019-07-15,Техническая диагностика аммиачных трубопроводов,2019-726984,100 000,http://www.icetrade.by/tenders/all/view/726984
